"Participant","DisplayID","Polarity","Type","Window","Bin","Target","Total","elog","Time"
1647794625,2,"Pos","Prag","Critical",4000,3,3,1.94591014905531,0.9
1647794625,2,"Pos","Prag","Critical",4100,2,2,1.6094379124341,1
1647794625,5,"Neg","Sem","Critical",3100,1,3,-0.510825623765991,0
1647794625,5,"Neg","Sem","Critical",3200,1,2,0,0.1
1647794625,5,"Neg","Sem","Critical",3300,2,3,0.510825623765991,0.2
1647794625,5,"Neg","Sem","Critical",3400,1,2,0,0.3
1647794625,5,"Neg","Sem","Critical",3500,1,2,0,0.4
1647794625,5,"Neg","Sem","Critical",3600,0,3,-1.94591014905531,0.5
1647794625,5,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,5,"Neg","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,5,"Neg","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,5,"Neg","Sem","Critical",4000,3,3,1.94591014905531,0.9
1647794625,5,"Neg","Sem","Critical",4100,1,2,0,1
1647794625,6,"Pos","Sem","Critical",3100,2,2,1.6094379124341,0
1647794625,6,"Pos","Sem","Critical",3200,2,3,0.510825623765991,0.1
1647794625,6,"Pos","Sem","Critical",3300,1,2,0,0.2
1647794625,6,"Pos","Sem","Critical",3400,1,2,0,0.3
1647794625,6,"Pos","Sem","Critical",3500,2,3,0.510825623765991,0.4
1647794625,6,"Pos","Sem","Critical",3600,1,2,0,0.5
1647794625,6,"Pos","Sem","Critical",3700,2,3,0.510825623765991,0.6
1647794625,6,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,6,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,6,"Pos","Sem","Critical",4000,2,3,0.510825623765991,0.9
1647794625,6,"Pos","Sem","Critical",4100,1,2,0,1
1647794625,7,"Neg","Sem","Critical",3100,1,2,0,0
1647794625,7,"Neg","Sem","Critical",3200,3,3,1.94591014905531,0.1
1647794625,7,"Neg","Sem","Critical",3300,2,2,1.6094379124341,0.2
1647794625,7,"Neg","Sem","Critical",3400,2,2,1.6094379124341,0.3
1647794625,7,"Neg","Sem","Critical",3500,2,2,1.6094379124341,0.4
1647794625,7,"Neg","Sem","Critical",3600,1,3,-0.510825623765991,0.5
1647794625,7,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,7,"Neg","Sem","Critical",3800,0,3,-1.94591014905531,0.7
1647794625,7,"Neg","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,7,"Neg","Sem","Critical",4000,3,3,1.94591014905531,0.9
1647794625,7,"Neg","Sem","Critical",4100,2,2,1.6094379124341,1
1647794625,8,"Neg","Prag","Critical",3100,1,2,0,0
1647794625,8,"Neg","Prag","Critical",3200,2,3,0.510825623765991,0.1
1647794625,8,"Neg","Prag","Critical",3300,2,2,1.6094379124341,0.2
1647794625,8,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647794625,8,"Neg","Prag","Critical",3500,0,3,-1.94591014905531,0.4
1647794625,8,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647794625,8,"Neg","Prag","Critical",3700,0,3,-1.94591014905531,0.6
1647794625,8,"Neg","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,8,"Neg","Prag","Critical",3900,0,3,-1.94591014905531,0.8
1647794625,8,"Neg","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1647794625,8,"Neg","Prag","Critical",4100,0,2,-1.6094379124341,1
1647794625,9,"Neg","Prag","Critical",3100,0,2,-1.6094379124341,0
1647794625,9,"Neg","Prag","Critical",3200,0,3,-1.94591014905531,0.1
1647794625,9,"Neg","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647794625,9,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647794625,9,"Neg","Prag","Critical",3500,0,3,-1.94591014905531,0.4
1647794625,9,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647794625,9,"Neg","Prag","Critical",3700,0,3,-1.94591014905531,0.6
1647794625,9,"Neg","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,9,"Neg","Prag","Critical",3900,1,2,0,0.8
1647794625,9,"Neg","Prag","Critical",4000,0,3,-1.94591014905531,0.9
1647794625,9,"Neg","Prag","Critical",4100,1,2,0,1
1647794625,12,"Neg","Sem","Critical",3100,1,3,-0.510825623765991,0
1647794625,12,"Neg","Sem","Critical",3200,2,2,1.6094379124341,0.1
1647794625,12,"Neg","Sem","Critical",3300,3,3,1.94591014905531,0.2
1647794625,12,"Neg","Sem","Critical",3400,1,2,0,0.3
1647794625,12,"Neg","Sem","Critical",3500,2,3,0.510825623765991,0.4
1647794625,12,"Neg","Sem","Critical",3600,1,2,0,0.5
1647794625,12,"Neg","Sem","Critical",3700,2,2,1.6094379124341,0.6
1647794625,12,"Neg","Sem","Critical",3800,3,3,1.94591014905531,0.7
1647794625,12,"Neg","Sem","Critical",3900,2,2,1.6094379124341,0.8
1647794625,12,"Neg","Sem","Critical",4000,2,2,1.6094379124341,0.9
1647794625,12,"Neg","Sem","Critical",4100,3,3,1.94591014905531,1
1647794625,13,"Pos","Prag","Critical",3100,0,2,-1.6094379124341,0
1647794625,13,"Pos","Prag","Critical",3200,1,3,-0.510825623765991,0.1
1647794625,13,"Pos","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647794625,13,"Pos","Prag","Critical",3400,1,3,-0.510825623765991,0.3
1647794625,13,"Pos","Prag","Critical",3500,2,3,0.510825623765991,0.4
1647794625,13,"Pos","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647794625,13,"Pos","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,13,"Pos","Prag","Critical",3800,0,3,-1.94591014905531,0.7
1647794625,13,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,13,"Pos","Prag","Critical",4000,1,3,-0.510825623765991,0.9
1647794625,13,"Pos","Prag","Critical",4100,0,2,-1.6094379124341,1
1647794625,14,"Neg","Prag","Critical",3100,0,3,-1.94591014905531,0
1647794625,14,"Neg","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1647794625,14,"Neg","Prag","Critical",3300,0,3,-1.94591014905531,0.2
1647794625,14,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647794625,14,"Neg","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647794625,14,"Neg","Prag","Critical",3600,0,3,-1.94591014905531,0.5
1647794625,14,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,14,"Neg","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,14,"Neg","Prag","Critical",3900,0,3,-1.94591014905531,0.8
1647794625,14,"Neg","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1647794625,14,"Neg","Prag","Critical",4100,1,2,0,1
1647794625,15,"Pos","Sem","Critical",3100,0,2,-1.6094379124341,0
1647794625,15,"Pos","Sem","Critical",3200,3,3,1.94591014905531,0.1
1647794625,15,"Pos","Sem","Critical",3300,1,2,0,0.2
1647794625,15,"Pos","Sem","Critical",3400,2,3,0.510825623765991,0.3
1647794625,15,"Pos","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1647794625,15,"Pos","Sem","Critical",3600,1,2,0,0.5
1647794625,15,"Pos","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,15,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,15,"Pos","Sem","Critical",3900,3,3,1.94591014905531,0.8
1647794625,15,"Pos","Sem","Critical",4000,2,2,1.6094379124341,0.9
1647794625,15,"Pos","Sem","Critical",4100,3,3,1.94591014905531,1
1647794625,17,"Pos","Sem","Critical",3100,0,2,-1.6094379124341,0
1647794625,17,"Pos","Sem","Critical",3200,0,3,-1.94591014905531,0.1
1647794625,17,"Pos","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647794625,17,"Pos","Sem","Critical",3400,0,2,-1.6094379124341,0.3
1647794625,17,"Pos","Sem","Critical",3500,2,3,0.510825623765991,0.4
1647794625,17,"Pos","Sem","Critical",3600,2,2,1.6094379124341,0.5
1647794625,17,"Pos","Sem","Critical",3700,1,2,0,0.6
1647794625,17,"Pos","Sem","Critical",3800,2,3,0.510825623765991,0.7
1647794625,17,"Pos","Sem","Critical",3900,2,2,1.6094379124341,0.8
1647794625,17,"Pos","Sem","Critical",4000,2,3,0.510825623765991,0.9
1647794625,17,"Pos","Sem","Critical",4100,1,2,0,1
1647794625,19,"Pos","Prag","Critical",3100,1,3,-0.510825623765991,0
1647794625,19,"Pos","Prag","Critical",3200,2,2,1.6094379124341,0.1
1647794625,19,"Pos","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647794625,19,"Pos","Prag","Critical",3400,0,3,-1.94591014905531,0.3
1647794625,19,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647794625,19,"Pos","Prag","Critical",3600,0,3,-1.94591014905531,0.5
1647794625,19,"Pos","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,19,"Pos","Prag","Critical",3800,3,3,1.94591014905531,0.7
1647794625,19,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,19,"Pos","Prag","Critical",4000,3,3,1.94591014905531,0.9
1647794625,19,"Pos","Prag","Critical",4100,2,2,1.6094379124341,1
1647794625,20,"Pos","Sem","Critical",3100,2,3,0.510825623765991,0
1647794625,20,"Pos","Sem","Critical",3200,1,2,0,0.1
1647794625,20,"Pos","Sem","Critical",3300,2,2,1.6094379124341,0.2
1647794625,20,"Pos","Sem","Critical",3400,1,3,-0.510825623765991,0.3
1647794625,20,"Pos","Sem","Critical",3500,1,2,0,0.4
1647794625,20,"Pos","Sem","Critical",3600,1,3,-0.510825623765991,0.5
1647794625,20,"Pos","Sem","Critical",3700,1,2,0,0.6
1647794625,20,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647794625,20,"Pos","Sem","Critical",3900,0,3,-1.94591014905531,0.8
1647794625,20,"Pos","Sem","Critical",4000,2,2,1.6094379124341,0.9
1647794625,20,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1647794625,22,"Pos","Prag","Critical",3100,3,3,1.94591014905531,0
1647794625,22,"Pos","Prag","Critical",3200,2,2,1.6094379124341,0.1
1647794625,22,"Pos","Prag","Critical",3300,1,2,0,0.2
1647794625,22,"Pos","Prag","Critical",3400,1,3,-0.510825623765991,0.3
1647794625,22,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647794625,22,"Pos","Prag","Critical",3600,1,2,0,0.5
1647794625,22,"Pos","Prag","Critical",3700,0,3,-1.94591014905531,0.6
1647794625,22,"Pos","Prag","Critical",3800,1,2,0,0.7
1647794625,22,"Pos","Prag","Critical",3900,1,3,-0.510825623765991,0.8
1647794625,22,"Pos","Prag","Critical",4000,1,2,0,0.9
1647794625,22,"Pos","Prag","Critical",4100,2,3,0.510825623765991,1
1647794625,24,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1647794625,24,"Neg","Sem","Critical",3200,0,3,-1.94591014905531,0.1
1647794625,24,"Neg","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647794625,24,"Neg","Sem","Critical",3400,0,2,-1.6094379124341,0.3
1647794625,24,"Neg","Sem","Critical",3500,0,3,-1.94591014905531,0.4
1647794625,24,"Neg","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1647794625,24,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647794625,24,"Neg","Sem","Critical",3800,0,3,-1.94591014905531,0.7
1647794625,24,"Neg","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647794625,24,"Neg","Sem","Critical",4000,0,3,-1.94591014905531,0.9
1647794625,24,"Neg","Sem","Critical",4100,0,2,-1.6094379124341,1
1647795059,1,"Neg","Prag","Critical",3100,0,2,-1.6094379124341,0
1647795059,1,"Neg","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,1,"Neg","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,1,"Neg","Prag","Critical",3400,0,1,-1.09861228866811,0.3
1647795059,1,"Neg","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,1,"Neg","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1647795059,1,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,1,"Neg","Prag","Critical",3800,1,2,0,0.7
1647795059,1,"Neg","Prag","Critical",3900,1,1,1.09861228866811,0.8
1647795059,1,"Neg","Prag","Critical",4000,2,2,1.6094379124341,0.9
1647795059,1,"Neg","Prag","Critical",4100,1,2,0,1
1647795059,2,"Pos","Prag","Critical",3100,0,2,-1.6094379124341,0
1647795059,2,"Pos","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1647795059,2,"Pos","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,2,"Pos","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647795059,2,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,2,"Pos","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,2,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1647795059,2,"Pos","Prag","Critical",3800,2,2,1.6094379124341,0.7
1647795059,2,"Pos","Prag","Critical",3900,1,2,0,0.8
1647795059,2,"Pos","Prag","Critical",4000,2,2,1.6094379124341,0.9
1647795059,2,"Pos","Prag","Critical",4100,2,2,1.6094379124341,1
1647795059,5,"Neg","Sem","Critical",3100,1,2,0,0
1647795059,5,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,5,"Neg","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1647795059,5,"Neg","Sem","Critical",3400,1,2,0,0.3
1647795059,5,"Neg","Sem","Critical",3500,1,1,1.09861228866811,0.4
1647795059,5,"Neg","Sem","Critical",3600,1,2,0,0.5
1647795059,5,"Neg","Sem","Critical",3700,1,1,1.09861228866811,0.6
1647795059,5,"Neg","Sem","Critical",3800,1,2,0,0.7
1647795059,5,"Neg","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1647795059,5,"Neg","Sem","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,5,"Neg","Sem","Critical",4100,1,1,1.09861228866811,1
1647795059,6,"Pos","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,6,"Pos","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,6,"Pos","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,6,"Pos","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1647795059,6,"Pos","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,6,"Pos","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,6,"Pos","Sem","Critical",3700,0,1,-1.09861228866811,0.6
1647795059,6,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,6,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,6,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,6,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1647795059,7,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,7,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,7,"Neg","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,7,"Neg","Sem","Critical",3400,0,2,-1.6094379124341,0.3
1647795059,7,"Neg","Sem","Critical",3500,0,1,-1.09861228866811,0.4
1647795059,7,"Neg","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,7,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,7,"Neg","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,7,"Neg","Sem","Critical",3900,0,1,-1.09861228866811,0.8
1647795059,7,"Neg","Sem","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,7,"Neg","Sem","Critical",4100,2,2,1.6094379124341,1
1647795059,8,"Neg","Prag","Critical",3100,0,1,-1.09861228866811,0
1647795059,8,"Neg","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,8,"Neg","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,8,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647795059,8,"Neg","Prag","Critical",3500,1,1,1.09861228866811,0.4
1647795059,8,"Neg","Prag","Critical",3600,1,2,0,0.5
1647795059,8,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,8,"Neg","Prag","Critical",3800,1,1,1.09861228866811,0.7
1647795059,8,"Neg","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,8,"Neg","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,8,"Neg","Prag","Critical",4100,0,2,-1.6094379124341,1
1647795059,9,"Neg","Prag","Critical",3100,1,1,1.09861228866811,0
1647795059,9,"Neg","Prag","Critical",3200,1,2,0,0.1
1647795059,9,"Neg","Prag","Critical",3300,1,2,0,0.2
1647795059,9,"Neg","Prag","Critical",3400,2,2,1.6094379124341,0.3
1647795059,9,"Neg","Prag","Critical",3500,1,1,1.09861228866811,0.4
1647795059,9,"Neg","Prag","Critical",3600,1,2,0,0.5
1647795059,9,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,9,"Neg","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,9,"Neg","Prag","Critical",3900,2,2,1.6094379124341,0.8
1647795059,9,"Neg","Prag","Critical",4000,1,1,1.09861228866811,0.9
1647795059,9,"Neg","Prag","Critical",4100,0,2,-1.6094379124341,1
1647795059,12,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,12,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,12,"Neg","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,12,"Neg","Sem","Critical",3400,0,1,-1.09861228866811,0.3
1647795059,12,"Neg","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,12,"Neg","Sem","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,12,"Neg","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,12,"Neg","Sem","Critical",3800,0,1,-1.09861228866811,0.7
1647795059,12,"Neg","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,12,"Neg","Sem","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,12,"Neg","Sem","Critical",4100,0,1,-1.09861228866811,1
1647795059,13,"Pos","Prag","Critical",3100,0,2,-1.6094379124341,0
1647795059,13,"Pos","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,13,"Pos","Prag","Critical",3300,0,1,-1.09861228866811,0.2
1647795059,13,"Pos","Prag","Critical",3400,2,2,1.6094379124341,0.3
1647795059,13,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,13,"Pos","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,13,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1647795059,13,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,13,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,13,"Pos","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,13,"Pos","Prag","Critical",4100,0,1,-1.09861228866811,1
1647795059,14,"Neg","Prag","Critical",3100,0,2,-1.6094379124341,0
1647795059,14,"Neg","Prag","Critical",3200,0,1,-1.09861228866811,0.1
1647795059,14,"Neg","Prag","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,14,"Neg","Prag","Critical",3400,0,2,-1.6094379124341,0.3
1647795059,14,"Neg","Prag","Critical",3500,0,1,-1.09861228866811,0.4
1647795059,14,"Neg","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,14,"Neg","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,14,"Neg","Prag","Critical",3800,0,1,-1.09861228866811,0.7
1647795059,14,"Neg","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,14,"Neg","Prag","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,14,"Neg","Prag","Critical",4100,0,2,-1.6094379124341,1
1647795059,15,"Pos","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,15,"Pos","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1647795059,15,"Pos","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,15,"Pos","Sem","Critical",3400,1,2,0,0.3
1647795059,15,"Pos","Sem","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,15,"Pos","Sem","Critical",3600,0,1,-1.09861228866811,0.5
1647795059,15,"Pos","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,15,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,15,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,15,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,15,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1647795059,17,"Pos","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,17,"Pos","Sem","Critical",3200,0,1,-1.09861228866811,0.1
1647795059,17,"Pos","Sem","Critical",3300,0,2,-1.6094379124341,0.2
1647795059,17,"Pos","Sem","Critical",3400,1,2,0,0.3
1647795059,17,"Pos","Sem","Critical",3500,2,2,1.6094379124341,0.4
1647795059,17,"Pos","Sem","Critical",3600,1,2,0,0.5
1647795059,17,"Pos","Sem","Critical",3700,1,1,1.09861228866811,0.6
1647795059,17,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,17,"Pos","Sem","Critical",3900,1,2,0,0.8
1647795059,17,"Pos","Sem","Critical",4000,1,2,0,0.9
1647795059,17,"Pos","Sem","Critical",4100,1,1,1.09861228866811,1
1647795059,19,"Pos","Prag","Critical",3100,0,2,-1.6094379124341,0
1647795059,19,"Pos","Prag","Critical",3200,1,2,0,0.1
1647795059,19,"Pos","Prag","Critical",3300,0,1,-1.09861228866811,0.2
1647795059,19,"Pos","Prag","Critical",3400,1,2,0,0.3
1647795059,19,"Pos","Prag","Critical",3500,0,2,-1.6094379124341,0.4
1647795059,19,"Pos","Prag","Critical",3600,0,2,-1.6094379124341,0.5
1647795059,19,"Pos","Prag","Critical",3700,0,1,-1.09861228866811,0.6
1647795059,19,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,19,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,19,"Pos","Prag","Critical",4000,0,2,-1.6094379124341,0.9
1647795059,19,"Pos","Prag","Critical",4100,0,1,-1.09861228866811,1
1647795059,20,"Pos","Sem","Critical",3100,1,2,0,0
1647795059,20,"Pos","Sem","Critical",3200,1,2,0,0.1
1647795059,20,"Pos","Sem","Critical",3300,1,1,1.09861228866811,0.2
1647795059,20,"Pos","Sem","Critical",3400,1,2,0,0.3
1647795059,20,"Pos","Sem","Critical",3500,1,2,0,0.4
1647795059,20,"Pos","Sem","Critical",3600,1,1,1.09861228866811,0.5
1647795059,20,"Pos","Sem","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,20,"Pos","Sem","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,20,"Pos","Sem","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,20,"Pos","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,20,"Pos","Sem","Critical",4100,0,2,-1.6094379124341,1
1647795059,22,"Pos","Prag","Critical",3100,0,1,-1.09861228866811,0
1647795059,22,"Pos","Prag","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,22,"Pos","Prag","Critical",3300,1,2,0,0.2
1647795059,22,"Pos","Prag","Critical",3400,2,2,1.6094379124341,0.3
1647795059,22,"Pos","Prag","Critical",3500,1,2,0,0.4
1647795059,22,"Pos","Prag","Critical",3600,0,1,-1.09861228866811,0.5
1647795059,22,"Pos","Prag","Critical",3700,0,2,-1.6094379124341,0.6
1647795059,22,"Pos","Prag","Critical",3800,0,2,-1.6094379124341,0.7
1647795059,22,"Pos","Prag","Critical",3900,0,2,-1.6094379124341,0.8
1647795059,22,"Pos","Prag","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,22,"Pos","Prag","Critical",4100,0,2,-1.6094379124341,1
1647795059,24,"Neg","Sem","Critical",3100,0,2,-1.6094379124341,0
1647795059,24,"Neg","Sem","Critical",3200,0,2,-1.6094379124341,0.1
1647795059,24,"Neg","Sem","Critical",3300,0,1,-1.09861228866811,0.2
1647795059,24,"Neg","Sem","Critical",3400,1,2,0,0.3
1647795059,24,"Neg","Sem","Critical",3500,1,2,0,0.4
1647795059,24,"Neg","Sem","Critical",3600,1,1,1.09861228866811,0.5
1647795059,24,"Neg","Sem","Critical",3700,2,2,1.6094379124341,0.6
1647795059,24,"Neg","Sem","Critical",3800,1,2,0,0.7
1647795059,24,"Neg","Sem","Critical",3900,1,2,0,0.8
1647795059,24,"Neg","Sem","Critical",4000,0,1,-1.09861228866811,0.9
1647795059,24,"Neg","Sem","Critical",4100,0,2,-1.6094379124341,1
1647795285,1,"Pos","Prag","Critical",3100,1,3,-0.510825623765991,0
1647795285,1,"Pos","Prag","Critical",3200,3,3,1.94591014905531,0.1
1647795285,1,"Pos","Prag","Critical",3300,3,3,1.94591014905531,0.2
1647795285,1,"Pos","Prag","Critical",3400,0,3,-1.94591014905531,0.3
1647795285,1,"Pos","Prag","Critical",3500,3,3,1.94591014905531,0.4
1647795285,1,"Pos","Prag","Critical",3600,3,3,1.94591014905531,0.5
1647795285,1,"Pos","Prag","Critical",3700,3,3,1.94591014905531,0.6
1647795285,1,"Pos","Prag","Critical",3800,3,3,1.94591014905531,0.7
1647795285,1,"Pos","Prag","Critical",3900,3,3,1.94591014905531,0.8
1647795285,1,"Pos","Prag","Critical",4000,3,3,1.94591014905531,0.9
1647795285,1,"Pos","Prag","Critical",4100,2,3,0.510825623765991,1
1647795285,2,"Pos","Sem","Critical",3100,1,3,-0.510825623765991,0
1647795285,2,"Pos","Sem","Critical",3200,1,3,-0.510825623765991,0.1
1647795285,2,"Pos","Sem","Critical",3300,1,3,-0.510825623765991,0.2
1647795285,2,"Pos","Sem","Critical",3400,2,2,1.6094379124341,0.3
1647795285,2,"Pos","Sem","Critical",3500,0,3,-1.94591014905531,0.4
1647795285,2,"Pos","Sem","Critical",3600,0,3,-1.94591014905531,0.5
1647795285,2,"Pos","Sem","Critical",3700,0,3,-1.94591014905531,0.6
1647795285,2,"Pos","Sem","Critical",3800,1,3,-0.510825623765991,0.7
1647795285,2,"Pos","Sem","Critical",3900,0,3,-1.94591014905531,0.8
1647795285,2,"Pos","Sem","Critical",4000,0,3,-1.94591014905531,0.9
1647795285,2,"Pos","Sem","Critical",4100,0,3,-1.94591014905531,1
1647795285,5,"Neg","Prag","Critical",3100,1,3,-0.510825623765991,0
1647795285,5,"Neg","Prag","Critical",3200,0,3,-1.94591014905531,0.1
1647795285,5,"Neg","Prag","Critical",3300,0,3,-1.94591014905531,0.2
1647795285,5,"Neg","Prag","Critical",3400,0,3,-1.94591014905531,0.3
1647795285,5,"Neg","Prag","Critical",3500,0,3,-1.94591014905531,0.4
1647795285,5,"Neg","Prag","Critical",3600,0,3,-1.94591014905531,0.5
1647795285,5,"Neg","Prag","Critical",3700,0,3,-1.94591014905531,0.6
1647795285,5,"Neg","Prag","Critical",3800,0,3,-1.94591014905531,0.7
1647795285,5,"Neg","Prag","Critical",3900,0,3,-1.94591014905531,0.8
